latlong
"(34.19055, -118.44903)"
"(34.08596, -118.44266)"
"(34.23757, -118.60203)"
"(34.07136, -118.22996)"
"(34.05224, -118.47144)"
"(34.01774, -118.3356)"
"(34.05092, -118.24837)"
"(34.10272, -118.32695)"
"(34.08472, -118.26079)"
"(34.08526, -118.22437)"
"(34.07977, -118.36167)"
"(33.96397, -118.26934)"
"(34.04602, -118.24781)"
"(33.95087, -118.30881)"
"(34.01361, -118.33695)"
"(34.07686, -118.28605)"
"(34.06019, -118.28764)"
"(34.18446, -118.48405)"
"(34.0403, -118.22447)"
"(34.10183, -118.31975)"
"(34.26192, -118.30583)"
"(34.14962, -118.42342)"
"(34.10106, -118.32891)"
"(34.15069, -118.44613)"
"(34.15023, -118.36656)"
"(34.20677, -118.34209)"
"(34.24343, -118.50461)"
"(34.16274, -118.42714)"
"(34.05259, -118.28445)"
"(34.30419, -118.46448)"
"(34.04872, -118.23467)"
"(34.04585, -118.24909)"
"(34.21426, -118.48387)"
"(34.18627, -118.51114)"
"(34.04798, -118.23627)"
"(34.27023, -118.45482)"
"(33.9802, -118.39477)"
"(34.07, -118.22565)"
"(34.05371, -118.54108)"
"(34.09774, -118.32782)"
"(34.08512, -118.3286)"
"(34.22076, -118.41457)"
"(33.79882, -118.26682)"
"(34.02013, -118.28566)"
"(34.06153, -118.30852)"
"(34.02066, -118.28531)"
"(34.02513, -118.39724)"
"(34.05034, -118.44633)"
"(34.04482, -118.28224)"
"(34.08672, -118.37624)"
"(34.08177, -118.4255)"
"(34.08916, -118.32898)"
"(34.15563, -118.47654)"
"(34.12835, -118.46993)"
"(34.02331, -118.28805)"
"(34.117, -118.42681)"
"(33.71129, -118.28569)"
"(34.04271, -118.46948)"
"(34.03835, -118.55615)"
"(34.04031, -118.26688)"
"(34.10144, -118.32866)"
"(34.10196, -118.40624)"
"(34.16775, -118.59595)"
"(34.06311, -118.31868)"
"(34.26342, -118.41957)"
"(34.03473, -118.23165)"
"(34.08842, -118.20786)"
"(34.15303, -118.39667)"
"(34.10036, -118.29858)"
"(34.10173, -118.33507)"
"(34.07597, -118.34918)"
"(34.16596, -118.52824)"
"(34.05173, -118.25219)"
"(34.04714, -118.28553)"
"(34.17199, -118.36771)"
"(34.22652, -118.44931)"
"(34.05439, -118.41225)"
"(34.19149, -118.4533)"
"(34.07598, -118.34672)"
"(33.94842, -118.38574)"
"(34.07599, -118.34639)"
"(34.04777, -118.25468)"
"(34.01922, -118.28617)"
"(34.08357, -118.36713)"
"(34.25894, -118.43505)"
"(33.98581, -118.47284)"
"(34.10157, -118.30874)"
"(34.04375, -118.24536)"
"(34.07068, -118.26874)"
"(34.04773, -118.46329)"
"(34.10213, -118.32938)"
"(33.99504, -118.41832)"
"(34.10148, -118.32327)"
"(33.98877, -118.41951)"
"(34.10134, -118.34445)"
"(34.04498, -118.43288)"
"(34.27154, -118.59103)"
"(33.9927, -118.47312)"
"(34.10137, -118.34103)"
"(34.25529, -118.53226)"
"(34.20244, -118.48616)"
"(34.0618, -118.20243)"
"(34.09819, -118.321)"
"(34.05488, -118.23748)"
"(34.08359, -118.35772)"
"(34.05949, -118.42045)"
"(34.20119, -118.59864)"
"(34.00596, -118.44007)"
"(34.10951, -118.29163)"
"(34.06176, -118.20365)"
"(34.08768, -118.32646)"
"(34.02281, -118.29046)"
"(33.99969, -118.46483)"
"(34.06768, -118.25268)"
"(34.09814, -118.33794)"
"(34.04223, -118.25469)"
"(34.07702, -118.26071)"
"(34.05022, -118.27144)"
"(34.07004, -118.4886)"
"(34.06036, -118.27704)"
"(34.07142, -118.47453)"
"(34.08429, -118.44804)"
"(34.07516, -118.42949)"
"(34.05139, -118.2474)"
"(34.12407, -118.43792)"
"(33.79173, -118.23549)"
"(34.05352, -118.24883)"
"(34.03276, -118.32203)"
"(34.25579, -118.29209)"
"(34.07324, -118.2669)"
"(34.06194, -118.29866)"
"(34.02243, -118.28658)"
"(34.16584, -118.37443)"
"(34.04283, -118.2527)"
"(34.11313, -118.18892)"
"(34.11069, -118.24536)"
"(34.25635, -118.57963)"
"(34.08928, -118.33841)"
"(33.73709, -118.29612)"
"(34.02264, -118.28849)"
"(34.08502, -118.43818)"
"(34.11588, -118.25149)"
"(34.14084, -118.44264)"
"(34.07489, -118.3549)"
"(34.12375, -118.26848)"
"(34.10173, -118.33567)"
"(33.92425, -118.29139)"
"(34.15051, -118.37582)"
"(34.08855, -118.22208)"
"(33.98982, -118.4634)"
"(34.14334, -118.54091)"
"(34.1827, -118.65661)"
"(34.03252, -118.29135)"
"(34.07988, -118.2369)"
"(34.0273, -118.27979)"
"(34.09787, -118.29063)"
"(33.74708, -118.28688)"
"(34.22166, -118.45217)"
"(34.08184, -118.4235)"
"(34.02696, -118.27903)"
"(34.10311, -118.32649)"
"(34.04831, -118.33938)"
"(34.20822, -118.50895)"
"(34.10656, -118.46137)"
"(34.07896, -118.36128)"
"(34.05733, -118.35874)"
"(34.06737, -118.21716)"
"(34.09463, -118.45507)"
"(34.31052, -118.42831)"
"(34.01733, -118.33473)"
"(34.09057, -118.33767)"
"(34.22179, -118.43948)"
"(34.01897, -118.28588)"
"(34.089, -118.44367)"
"(34.05306, -118.26461)"
"(34.07718, -118.37679)"
"(34.02212, -118.28244)"
"(34.07417, -118.26931)"
"(34.04883, -118.26063)"
"(34.01395, -118.30875)"
"(34.17189, -118.44778)"
"(34.08565, -118.26025)"
"(34.01842, -118.2838)"
"(34.05484, -118.48928)"
"(34.16612, -118.58755)"
"(34.03981, -118.28965)"
"(34.04476, -118.26452)"
"(33.99299, -118.47451)"
"(34.06792, -118.47903)"
"(34.03899, -118.22427)"
"(34.05353, -118.43031)"
"(34.09819, -118.32082)"
"(34.10134, -118.33668)"
"(34.03877, -118.24138)"
"(34.06573, -118.3289)"
"(34.0898, -118.33841)"
"(34.14572, -118.36326)"
"(34.06199, -118.20301)"
"(33.85814, -118.29219)"
"(34.02712, -118.27319)"
"(34.12303, -118.4152)"
"(34.21814, -118.48811)"
"(34.07388, -118.3359)"
"(34.09088, -118.33559)"
"(34.11721, -118.41924)"
"(34.09536, -118.2902)"
"(33.77786, -118.26078)"
"(34.05681, -118.23824)"
"(34.12954, -118.40697)"
"(34.03873, -118.28219)"
"(34.08118, -118.43618)"
"(34.09523, -118.27111)"
"(34.0861, -118.42954)"
"(34.12745, -118.40123)"
"(34.19409, -118.37319)"
"(34.06155, -118.30594)"
"(34.06348, -118.44642)"
"(34.10217, -118.3385)"
"(34.15458, -118.46972)"
"(34.09701, -118.32901)"
"(34.04538, -118.26389)"
"(34.24828, -118.44681)"
"(34.09788, -118.29343)"
"(34.07523, -118.2235)"
"(34.04019, -118.28798)"
"(34.02274, -118.28142)"
"(34.02749, -118.22728)"
"(34.07042, -118.47653)"
"(34.09656, -118.34388)"
"(34.04788, -118.24722)"
"(34.06428, -118.32304)"
"(34.04671, -118.25598)"
"(34.14248, -118.22438)"
"(34.23316, -118.4391)"
"(33.99756, -118.47867)"
"(34.07639, -118.38389)"
"(34.09778, -118.34615)"
"(34.10132, -118.32549)"
"(34.05109, -118.25696)"
"(34.05319, -118.25252)"
"(34.09868, -118.33913)"
"(33.99001, -118.30877)"
"(34.09295, -118.28138)"
"(33.97287, -118.42296)"
"(33.93576, -118.3779)"
"(34.09178, -118.32679)"
"(34.0468, -118.25041)"
"(34.28051, -118.41276)"
"(34.10139, -118.33715)"
"(34.20049, -118.45757)"
"(34.06311, -118.34421)"
"(34.05379, -118.24909)"
"(34.09768, -118.32839)"
"(34.10191, -118.30583)"
"(34.11944, -118.35695)"
"(34.07243, -118.35963)"
"(34.05103, -118.24646)"
"(34.0837, -118.29454)"
"(34.04881, -118.24851)"
"(34.04657, -118.2507)"
"(34.31222, -118.45082)"
"(34.02757, -118.22057)"
"(34.02712, -118.28376)"
"(34.04803, -118.34763)"
"(33.99065, -118.46492)"
"(33.98631, -118.30911)"
"(34.04339, -118.23627)"
"(34.04274, -118.25541)"
"(34.04202, -118.26715)"
"(34.04415, -118.2524)"
"(33.9947, -118.48013)"
"(34.21603, -118.44897)"
"(34.04908, -118.25911)"
"(34.05035, -118.24489)"
"(34.04481, -118.25183)"
"(34.0983, -118.28691)"
"(34.08325, -118.37631)"
"(34.11654, -118.46401)"
"(34.03156, -118.51203)"
"(33.99137, -118.46835)"
"(34.05597, -118.43737)"
"(34.03947, -118.28631)"
"(34.04009, -118.23192)"
"(34.03554, -118.30636)"
"(34.10178, -118.32787)"
"(34.03889, -118.29569)"
"(34.22805, -118.53686)"
"(34.04778, -118.24948)"
"(34.09091, -118.30872)"
"(34.04564, -118.20563)"
"(34.16606, -118.5287)"
"(34.06183, -118.26874)"
"(34.03939, -118.23157)"
"(34.04605, -118.28037)"
"(33.98725, -118.27704)"
"(34.03285, -118.23244)"
"(34.08536, -118.44778)"
"(34.07735, -118.26555)"
"(34.19363, -118.37052)"
